player_name,team_tag,batting_uvi,speed_bonus,hustle_bonus,defense_bonus,burst_bonus,complete_uvi,sprint_speed,bolts,oaa,frp,ppp,total_pitches,games,batted_balls
Martín Maldonado,SD,55.8,-8.4,-0.0,0.0,1.1,48.5,23.1,0.0,0.0,0.0,0.0016083134851138357,571,61,95
Donovan Solano,SEA,62.1,-4.6,-0.0,1.5,0.7,59.7,25.0,0.0,1.0,1.0,0.0023451669064748185,695,65,126
Donovan Solano,TEX,-150.3,-4.6,2.9,1.5,0.7,-149.8,25.0,0.0,1.0,1.0,-0.051927777777777774,9,1,1
Andrew Mccutchen,PIT,94.8,-0.4,0.0,1.5,0.2,96.1,27.1,0.0,1.0,1.0,0.010660690861390468,2287,135,361
Justin Turner,CHC,58.2,-4.0,-0.0,1.5,0.5,56.2,25.3,0.0,2.0,1.0,0.0032327253164556964,790,75,134
Carlos Santana,CHC,34.3,-3.4,0.0,9.0,0.5,40.4,25.6,0.0,8.0,6.0,-0.003060413793103456,87,8,14
Carlos Santana,CLE,111.6,-3.4,-0.0,9.0,0.5,117.7,25.6,0.0,8.0,6.0,0.01611859272918862,1898,114,312
Yuli Gurriel,SD,2.8,-1.0,-0.0,0.0,0.0,1.8,26.8,0.0,0.0,0.0,-0.011372155405405404,148,16,28
Miguel Rojas,LAD,113.3,-2.8,0.0,6.0,0.4,116.9,25.9,0.0,6.0,4.0,0.016834030782761657,1137,106,241
Tommy Pham,PIT,117.4,-0.2,0.0,-3.0,0.2,114.4,27.2,0.0,-2.0,-2.0,0.016068386588921284,1715,115,298
Paul Goldschmidt,NYY,89.7,-2.4,-0.0,-3.0,0.2,84.5,26.1,0.0,-3.0,-2.0,0.011494700331910858,2109,139,387
Sandy León,ATL,-17.6,0.0,0.0,0.0,0.0,-17.6,,0.0,0.0,0.0,-0.01660073170731707,41,4,8
José Altuve,HOU,128.4,-0.8,0.0,-6.0,-0.1,121.5,26.9,20.0,-5.0,-4.0,0.021016646101113968,2334,155,482
Starling Marte,NYM,84.6,-1.4,-0.0,0.0,0.0,83.2,26.6,0.0,0.0,0.0,0.009075940286624206,1256,96,229
Travis D'Arnaud,LAA,134.8,-2.0,-0.0,0.0,0.6,133.4,26.3,0.0,0.0,0.0,0.021269609392898053,873,67,140
Freddie Freeman,LAD,161.2,-3.4,-0.0,-4.5,0.3,153.6,25.6,0.0,-5.0,-3.0,0.029045954715413377,2407,147,430
Jason Heyward,SD,10.7,-0.2,0.0,0.0,-0.0,10.5,27.2,0.0,0.0,0.0,-0.00945451585014409,347,31,68
Dj Lemahieu,NYY,77.6,-3.4,-0.0,0.0,0.4,74.6,25.6,0.0,-1.0,0.0,0.008319725417439703,539,41,92
Giancarlo Stanton,NYY,221.0,-7.6,0.0,-3.0,0.4,210.8,23.5,0.0,-2.0,-2.0,0.045974309328968906,1222,77,152
Salvador Pérez,KC,157.2,-5.8,-0.0,0.0,0.8,152.2,24.4,0.0,0.0,0.0,0.027223714910362923,2287,155,471
Wilmer Flores,SF,143.8,-5.6,-0.0,-1.5,1.0,137.7,24.5,0.0,-1.0,-1.0,0.022779008844953173,1922,125,330
Marcell Ozuna,ATL,107.6,-4.0,0.0,0.0,0.7,104.3,25.3,0.0,0.0,0.0,0.01563691562618237,2643,145,346
Jon Berti,CHC,-6.1,2.0,-0.0,-3.0,-0.2,-7.3,28.3,0.0,-2.0,-2.0,-0.013655344173441733,369,40,72
Rob Brantly,MIA,93.3,0.0,0.0,0.0,0.0,93.3,,0.0,0.0,0.0,0.01006578947368421,19,3,6
Kyle Higashioka,TEX,136.2,-4.4,0.0,0.0,0.6,132.4,25.1,0.0,0.0,0.0,0.0240675203125,1280,93,231
James Mccann,AZ,113.8,-1.8,-0.0,0.0,0.5,112.5,26.4,0.0,0.0,0.0,0.01694396653543307,508,38,91
Austin Nola,COL,11.5,-3.0,-0.0,0.0,0.0,8.5,25.8,0.0,0.0,0.0,-0.008685574324324324,148,14,34
Marcus Semien,TEX,97.7,2.4,0.0,7.5,-0.2,107.4,28.5,2.0,7.0,5.0,0.01384885260115607,2076,127,383
George Springer,TOR,177.7,1.4,-0.0,-7.5,0.0,171.6,28.0,0.0,-6.0,-5.0,0.03325345030250649,2314,138,389
Christian Vázquez,MIN,61.5,-5.2,-0.0,0.0,0.8,57.1,24.7,0.0,0.0,0.0,0.0036069916067146286,834,62,154
Ildemaro Vargas,AZ,145.8,0.2,0.0,3.0,0.2,149.2,27.4,0.0,3.0,2.0,0.02512532325581396,430,37,102
Randal Grichuk,AZ,121.4,-0.4,0.2,-3.0,0.1,118.3,27.1,0.0,-2.0,-2.0,0.018901044862518087,691,70,137
Randal Grichuk,KC,30.4,-0.4,-0.4,-3.0,0.1,26.7,27.1,0.0,-2.0,-2.0,-0.004457443589743589,390,42,75
Mike Trout,LAA,136.9,1.2,-0.0,-3.0,-0.4,134.7,27.9,0.0,-2.0,-2.0,0.021789347670250897,2511,130,283
Bryce Harper,PHI,147.4,-0.6,-0.0,1.5,0.0,148.3,27.0,0.0,1.0,1.0,0.027404265148063784,2195,132,382
Elías Díaz,SD,85.4,-4.6,-0.0,0.0,0.8,81.6,25.0,0.0,0.0,0.0,0.008844787878787876,1056,96,186
Omar Narváez,CWS,97.4,0.0,0.0,0.0,0.0,97.4,,0.0,0.0,0.0,0.012023255813953488,43,3,7
Eugenio Suárez,AZ,216.8,-1.8,0.3,-6.0,0.3,209.6,26.4,0.0,-6.0,-4.0,0.04320503850641774,1714,106,271
Eugenio Suárez,SEA,134.2,-1.8,-0.6,-6.0,0.3,126.1,26.4,0.0,-6.0,-4.0,0.01907632817679558,905,53,123
Gio Urshela,ATH,68.0,-6.2,0.0,-3.0,0.7,59.5,24.2,0.0,-2.0,-2.0,0.004942009762900977,717,56,143
Nolan Arenado,STL,118.7,-3.6,-0.0,3.0,0.9,119.0,25.5,0.0,3.0,2.0,0.018203643792888337,1603,106,352
Tucker Barnhart,TEX,6.7,0.0,-0.0,0.0,0.0,6.7,,0.0,0.0,0.0,-0.010285344827586208,58,6,9
Kyle Farmer,COL,75.5,-2.2,-0.0,-6.0,0.4,67.7,26.2,0.0,-5.0,-4.0,0.010066080835603999,1101,96,211
Enrique Hernández,LAD,86.6,-0.8,-0.0,6.0,0.4,92.2,26.9,0.0,5.0,4.0,0.01002124245472837,994,83,161
